0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,label_multi,label_binary
32039.0,2.0,0.0,1.4643191004673104,3.309467590856805,5.2376377855454,6.336106697374423,9.999654381690009,-8.202203253877471,-9.996759596962509,174.0,16016.0,16023.0,16040.0,15999.0,857.7401144504547,0.977752685546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001,genuine
32049.0,2.0,0.0,1.4598864787934636,3.3316055775876268,5.106464819880437,6.511896763357307,-9.997969070634424,-8.190691309013046,-9.999611335914222,203.0,16022.0,16027.0,16108.0,15941.0,808.5269113779068,0.978057861328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001,genuine
32200.0,2.0,0.9860076904296875,1.4583797073967943,3.3809342044373687,5.100564954200366,6.663294083674472,-9.999266930862518,-8.344557636727947,-9.999005607858733,144.0,16063.0,16137.0,16206.0,15994.0,824.5269113779068,0.982666015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001,genuine
32038.0,2.0,0.98651123046875,1.4932646154266778,3.357469811094304,5.136731463743036,6.367265337935947,-9.996721936449596,-8.105025249869142,-9.999764677132676,195.0,16015.0,16023.0,16056.0,15982.0,801.1126978397369,0.97772216796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001,genuine
32093.0,2.0,0.25,1.461502836113344,3.310953978569381,4.933871626508876,6.073650226057639,9.998997570972902,8.039341119687947,9.988702818787322,139.0,16139.0,15954.0,16107.0,15986.0,780.1421353816986,0.979400634765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001_forg,forgery
32182.0,2.0,0.0,1.3877655226511856,2.9733303102538717,5.456466976386808,5.904976818409684,9.989433568844758,7.76331366840728,9.996455241374415,132.0,16064.0,16118.0,16120.0,16062.0,821.1126978397369,0.98211669921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001_forg,forgery
32004.0,2.0,0.9857025146484375,1.515143667596554,3.361747219454079,5.175685981140308,5.445898163315109,9.930367066006173,7.305038125875263,9.991216774754106,161.0,15867.0,16137.0,16077.0,15927.0,832.5269113779068,0.9766845703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001_forg,forgery
32009.0,2.0,0.98699951171875,1.5574117480117344,3.7596595104252186,5.307642290967302,6.175893551101494,9.99546692053774,8.13480458603082,9.99740387155278,146.0,15962.0,16047.0,16142.0,15867.0,801.798989534378,0.976837158203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001_forg,forgery
32047.0,2.0,0.9858856201171875,1.4707605446639958,3.283067829680048,5.048216739372194,5.653623500527328,9.959726930621853,7.30441681926473,9.991951180058924,123.0,15932.0,16115.0,16199.0,15848.0,815.4974738359451,0.977996826171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001_forg,forgery
32097.0,2.0,0.9843292236328125,1.3976023592266842,3.284750295153832,5.059280930131524,6.297971398003108,9.995453974368765,8.946933507447065,9.999667410771297,126.0,16039.0,16058.0,16145.0,15952.0,853.8406196832657,0.979522705078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001_forg,forgery
32149.0,2.0,0.0,1.4441772201146903,3.5592035728193325,4.76793790248048,5.365604233477509,9.863717184137524,7.402225729673878,9.989100996676779,115.0,15990.0,16159.0,16160.0,15989.0,858.5269113779068,0.981109619140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001_forg,forgery
32165.0,2.0,0.9850311279296875,1.4265019078216548,3.2798362633159632,5.362685735039578,5.879896198512567,9.992161541848212,7.66049896140433,9.988962272479938,100.0,16025.0,16140.0,16185.0,15980.0,856.3259009122849,0.981597900390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001_forg,forgery
32003.0,2.0,0.0,1.3949023488722558,2.949919839778535,6.468748998980631,5.532372701428283,9.993326193141518,7.008292775840334,9.98932600389928,141.0,15950.0,16053.0,15808.0,16195.0,823.8406196832657,0.976654052734375,0.7071067807446058,0.0,0.7071067807446058,0.0,0.0,0.0,0.0,0.0,002,genuine
32028.0,2.0,0.0,1.3925767300364893,2.9291081097107794,5.790155636398536,5.730866165451834,9.987507623218233,7.2651299787055175,9.99407539300966,135.0,15983.0,16045.0,15840.0,16188.0,840.5269112586975,0.9774169921875,0.5773502689490632,0.0,0.5773502689490632,0.0,0.5773502689490632,0.0,0.0,0.0,002,genuine
31991.0,2.0,0.0,1.4062332363311432,2.9398751419545546,6.022382122068169,5.5068537765569845,9.979346211284856,6.985866708557148,9.990475130520545,181.0,15950.0,16041.0,15765.0,16226.0,817.012192606926,0.976287841796875,0.5735393039567619,0.0,0.8191780423932036,0.0,0.0,0.0,0.0,0.0,002,genuine
31986.0,2.0,0.375,1.3713190477497421,2.889160304396481,5.517185790998023,7.33771592914247,9.999967344917811,8.929117046412197,9.999933227886087,130.0,15998.0,15988.0,15731.0,16255.0,901.053822517395,0.97613525390625,0.5256815506493571,0.0,0.5256815506493571,0.0,0.5256815506493571,0.0,0.4134933146131984,0.0,002,genuine
31969.0,2.0,0.0,1.4098195897185064,2.9734048616902387,6.383275160486179,6.034330275600637,9.998699524982722,7.543588101009724,9.997894127719611,152.0,15969.0,16000.0,15804.0,16165.0,824.4264061450958,0.975616455078125,0.3737175356508804,0.0,0.6558716347242096,0.0,0.6558716347242096,0.0,0.0,0.0,002,genuine
31868.0,2.0,0.985382080078125,1.473481148183246,3.122129609402755,6.220840049306048,5.582380641180581,9.987992206297815,7.146322557023112,9.992663233669228,159.0,15855.0,16013.0,15800.0,16068.0,847.2548332214355,0.9725341796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,002,genuine
31894.0,2.0,0.0,1.4758397110053805,3.070525998366932,5.993497380987611,5.709214023677231,9.988392064383252,7.249579091627646,9.997940119476887,157.0,15897.0,15997.0,15845.0,16049.0,835.8406196832657,0.97332763671875,0.5773502689490632,0.0,0.5773502689490632,0.0,0.5773502689490632,0.0,0.0,0.0,002,genuine
31956.0,2.0,0.9843597412109375,1.4397310199479443,3.026381485178249,6.851916889916848,5.822225109571501,-9.999742792744387,7.3385269685422125,9.997013229454636,135.0,15967.0,15989.0,15704.0,16252.0,870.6690467596054,0.9752197265625,0.6363512999557023,0.0,0.6363512999557023,0.0,0.4360206934045886,0.0,0.0,0.0,002,genuine
31964.0,2.0,0.0,1.4146742718169678,2.9955633643152284,5.892584890780655,6.2470986597431235,9.998797296812834,7.9267977718462,9.998291935786384,162.0,15972.0,15992.0,15720.0,16244.0,828.4264061450958,0.9754638671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,002,genuine
31962.0,2.0,0.0,1.4215742252827535,2.982187874905224,5.981724331093939,6.589054503566562,9.999514121377004,8.378639873325273,9.99968468094811,166.0,15997.0,15965.0,15746.0,16216.0,828.7695517539978,0.97540283203125,0.31128639321934487,0.0,0.7179860066141244,0.0,0.6225727864386897,0.0,0.0,0.0,002,genuine
31935.0,2.0,0.9855194091796875,1.4463421711163729,3.0912453207025954,5.821170398975117,5.852840334077214,9.992593260374878,7.55075438381077,9.995245377336223,145.0,15957.0,15978.0,15717.0,16218.0,800.6690467596054,0.974578857421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,002,genuine
31879.0,2.0,0.0,1.4748235915611863,3.115035376960068,6.400593674217348,6.196614668781474,9.999405812584863,7.790052866622309,9.9987475470392,180.0,15916.0,15963.0,15786.0,16093.0,840.5685414075851,0.972869873046875,0.5773502689490632,0.0,0.5773502689490632,0.0,0.5773502689490632,0.0,0.0,0.0,002,genuine
31929.0,2.0,0.0,1.4414174946711706,3.0385657050713464,6.179659669384593,6.107053028194569,9.998017278591394,7.703236782219354,9.998587792498604,173.0,15922.0,16007.0,15770.0,16159.0,823.8406196832657,0.974395751953125,0.7071067807446058,0.0,0.7071067807446058,0.0,0.0,0.0,0.0,0.0,002,genuine
31959.0,2.0,0.0,1.4155493860486767,2.968561529797509,6.336487249131803,5.630667553870233,9.991344286813417,7.122550412259854,9.994125597635842,169.0,15920.0,16039.0,15757.0,16202.0,799.8406196832657,0.975311279296875,0.613395599490577,0.0,0.7628498011595373,0.0,0.20446519983019232,0.0,0.0,0.0,002,genuine
31971.0,2.0,0.0,1.407664008898511,2.959782446446715,6.28662833837112,5.667481533843092,9.993787623805025,7.165111793273019,9.992466006334476,168.0,15943.0,16028.0,15713.0,16258.0,811.7401143312454,0.975677490234375,0.0,0.0,0.9999999987499999,0.0,0.0,0.0,0.0,0.0,002,genuine
31895.0,2.0,0.0,1.4726030535289028,3.1018389938253823,5.998649252835595,6.089364749951935,9.997214295890023,7.817016618155257,9.99845665472884,162.0,15934.0,15961.0,15649.0,16246.0,830.7695519924164,0.973358154296875,0.0,0.0,0.9999999987499999,0.0,0.0,0.0,0.0,0.0,002,genuine
31887.0,2.0,0.0,1.4580202889098781,3.0557850937347206,6.022682740030108,5.724766953873579,9.990125980389776,7.299789381727456,9.995543980166104,178.0,15894.0,15993.0,15668.0,16219.0,841.8406196832657,0.973114013671875,0.38461537596495887,0.0,0.7205767062282518,0.0,0.5769230639474383,0.0,0.0,0.0,002,genuine
31905.0,2.0,0.0,1.448445052369628,3.0549991157287715,5.995752373736315,5.599963593102538,9.984361607522906,7.150768253135285,9.993103506102145,154.0,15891.0,16014.0,15686.0,16219.0,806.7695519924164,0.973663330078125,0.0,0.0,0.9999999987499999,0.0,0.0,0.0,0.0,0.0,002,genuine
31951.0,2.0,0.5,1.4295119408582608,3.015921306397232,5.777810031650454,6.13014167727365,9.996498270214767,8.022039632769042,9.999340012990945,168.0,15952.0,15999.0,15715.0,16236.0,901.1543278694153,0.975067138671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,002,genuine
31896.0,2.0,0.0,1.4637172992906613,3.0627752586917816,6.476225646275006,5.904618378145982,9.997022663454894,7.464321002641219,9.998202778359568,163.0,15901.0,15995.0,15668.0,16228.0,819.2548332214355,0.973388671875,0.3758229926925983,0.0,0.9074394446164759,0.0,0.18791149634629914,0.0,0.0,0.0,002,genuine
31896.0,2.0,0.5476190476190477,1.4341127033948098,3.0244464025171207,6.2926255993183,5.81014469075137,9.995309043994856,7.3699916201694435,9.996350849427879,164.0,15928.0,15968.0,15697.0,16199.0,857.3969686031342,0.973388671875,0.40824827648775036,0.0,0.8164965938832175,0.0,0.40824827648775036,0.0,0.0,0.0,002,genuine
31923.0,2.0,0.0,1.4547462666543194,3.0687035166313463,5.605553582556341,5.723303655160132,9.982645494810882,7.3447301058966845,-9.99834749433806,180.0,15917.0,16006.0,15839.0,16084.0,828.4264060258865,0.974212646484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,002,genuine
31890.0,2.0,0.0,1.4982787032051517,3.1609550530154373,6.242913497785182,5.9344570426628325,9.996044878097287,7.5581433477500015,9.998923877769963,164.0,15924.0,15966.0,15770.0,16120.0,884.4680362939835,0.97320556640625,0.0,0.0,0.9999999987499999,0.0,0.0,0.0,0.0,0.0,002,genuine
31888.0,2.0,0.4166666666666667,1.488455125893807,3.1203496502514154,5.799223170304462,5.563736265095449,9.976118481844242,7.1411162525919005,9.997380287331303,173.0,15854.0,16034.0,15806.0,16082.0,848.3259009122849,0.97314453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,002,genuine
31941.0,2.0,0.0,1.4699966278546044,3.124539629825239,5.25620579518457,6.054771336085837,9.991807042000124,7.617890885013211,9.998217099511068,186.0,16003.0,15938.0,15761.0,16180.0,807.1126978397369,0.974761962890625,0.5294441058163178,0.0,0.39883181386180977,0.0,0.5294441058163178,0.0,0.5294441058163178,0.0,002_forg,forgery
31879.0,2.0,0.9854736328125,1.5692363699422047,3.4804324381666443,5.411834409544131,5.732948442030362,9.979101413088756,7.50386685440627,-9.99805352795324,190.0,15866.0,16013.0,15893.0,15986.0,839.5979790687561,0.972869873046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,002_forg,forgery
31806.0,2.0,0.0,1.6173894018393433,3.6247846108521484,5.428166309043418,6.418901809856212,9.998042528889977,8.240368559413858,-9.999789054552735,207.0,15766.0,16040.0,16084.0,15722.0,839.3969686031342,0.97064208984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,002_forg,forgery
31702.0,2.0,0.98516845703125,1.6735607202205147,3.779574612005765,5.541302976616336,6.593654792320327,9.99905394948961,8.477663375425514,9.999999752893357,216.0,15722.0,15980.0,16056.0,15646.0,835.7401144504547,0.96746826171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,002_forg,forgery
32005.0,2.0,0.9850311279296875,1.6052616876110875,4.081813077647534,5.813237800528817,7.375438674372752,9.999954064351627,9.316572622321697,-9.999993524697421,126.0,16034.0,15971.0,15970.0,16035.0,858.0416300296783,0.976715087890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,002_forg,forgery
32125.0,2.0,0.984039306640625,1.4195978540131067,3.351607210448553,4.2811756410055155,4.7522833432791876,9.201264320009516,6.495917278270364,-9.70181600065096,130.0,15914.0,16211.0,16125.0,16000.0,847.2548332214355,0.980377197265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,002_forg,forgery
31944.0,2.0,0.986175537109375,1.5440509989104612,3.453964447927615,5.155209260866173,5.99062001958915,9.989237867669795,7.715531498654213,9.995336045500935,167.0,15853.0,16091.0,16191.0,15753.0,802.4264061450958,0.974853515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,002_forg,forgery
31773.0,2.0,0.983062744140625,1.6285689494746916,3.8286242202907466,5.96535979018431,6.574014730584877,-9.999408760060058,8.47996600992819,-9.999807969125282,141.0,15847.0,15926.0,15922.0,15851.0,875.7401142120361,0.969635009765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,002_forg,forgery
31983.0,2.0,0.9841766357421875,1.5134825043391793,3.605145286477754,6.193656138160618,7.408569977078324,9.99997693964411,9.174888942136645,9.999986557578348,107.0,16005.0,15978.0,16019.0,15964.0,888.5269113779068,0.976043701171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,002_forg,forgery
31892.0,2.0,0.3333333333333333,1.6087579317947833,3.6006305796808102,6.20291561464927,6.290359324917232,-9.99992351542243,8.087915444420416,9.998743401691799,187.0,15851.0,16041.0,16180.0,15712.0,824.4264061450958,0.9732666015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,002_forg,forgery
31950.0,2.0,0.985565185546875,1.5744388673389489,3.582396622974355,5.632601787766421,6.600931007889593,9.999554559305263,-8.574229297271872,-9.999298691094674,130.0,16037.0,15913.0,15932.0,16018.0,817.4558436870575,0.97503662109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,002_forg,forgery
31727.0,2.0,0.0,1.605556173460248,3.4950230181910182,5.651507771985003,6.489813324018994,9.99908922210364,8.372153146150383,-9.999229320157937,245.0,15963.0,15764.0,16033.0,15694.0,856.6690466403961,0.968231201171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,002_forg,forgery
30780.0,2.0,0.0,1.9142494951087694,4.179198211030283,7.170070391618455,8.216650969671868,9.999999480750688,-9.967818389225762,9.999999960428761,298.0,15340.0,15440.0,15342.0,15438.0,884.5685415267944,0.9393310546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,003,genuine
31066.0,2.0,0.9870452880859375,1.9913176151539402,4.310728896364543,6.901197083199122,8.598160707728185,-9.99999990146792,-9.932164630786621,9.999999845305624,269.0,15382.0,15684.0,15476.0,15590.0,784.3847759962082,0.94805908203125,0.7071067807446058,0.0,0.0,0.0,0.7071067807446058,0.0,0.0,0.0,003,genuine
30817.0,2.0,0.9846954345703125,1.9471402461871568,4.148479613358069,7.3749397429176575,8.960943406696979,-9.999999995784922,9.979390468100421,9.999999972398191,231.0,15351.0,15466.0,15631.0,15186.0,871.3553383350372,0.940460205078125,0.5107539202699619,0.0,0.4662523974570233,0.0,0.5107539202699619,0.0,0.5107539202699619,0.0,003,genuine
30573.0,2.0,0.985504150390625,2.0347201606422374,4.390369498559578,7.330345824266721,9.051788451850268,-9.999999992328739,-9.998156943443629,-9.99999998074185,273.0,15200.0,15373.0,15532.0,15041.0,819.1126978397369,0.933013916015625,0.7071067807446058,0.0,0.0,0.0,0.7071067807446058,0.0,0.0,0.0,003,genuine
30479.0,2.0,0.0,2.012715397433002,4.3419997603328415,7.629947562798,9.314021545393251,9.999999998227809,9.99591376720479,9.999999995305481,292.0,15145.0,15334.0,15485.0,14994.0,805.012192606926,0.930145263671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,003,genuine
30725.0,2.0,0.0,1.9995082926519225,4.27245169798101,7.309411760174217,8.449297042489235,9.999999815983267,9.975926794781902,-9.999999935396229,250.0,15322.0,15403.0,15362.0,15363.0,780.6274166107178,0.937652587890625,0.0,0.0,0.0,0.0,0.9999999987499999,0.0,0.0,0.0,003,genuine
30785.0,2.0,0.0,1.9861894562526234,4.259979444995603,7.156896201641466,8.126066422184202,9.999999299212268,9.95461175519535,9.999999808928859,248.0,15481.0,15304.0,15477.0,15308.0,808.5269110202789,0.939483642578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,003,genuine
31003.0,2.0,0.0,1.9593103077727538,4.211863410629847,6.977385457010916,7.627375915898655,9.999995045522018,9.76434322280016,-9.999998921506394,235.0,15481.0,15522.0,15244.0,15759.0,791.6984843015671,0.946136474609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,003,genuine
30577.0,2.0,0.0,1.9878045245695053,4.310060435782365,7.362938391604156,8.165930956100805,9.99999952464417,9.868794302845076,-9.999999851263993,273.0,15218.0,15359.0,15499.0,15078.0,787.1126978397369,0.933135986328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,003,genuine
30935.0,2.0,0.98565673828125,1.9129629530975178,4.044299659488903,7.016456706035623,9.300376382253564,-9.999999996398923,9.990262551926186,9.99999998981219,237.0,15383.0,15552.0,15543.0,15392.0,846.2842707633972,0.944061279296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,003,genuine
30814.0,2.0,0.0,1.9994394176460222,4.336014038654941,7.036196281463866,8.202748625635222,9.999999429815997,9.867825338544572,-9.999999713653104,279.0,15216.0,15598.0,15407.0,15407.0,817.8406196832657,0.94036865234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,003,genuine
30413.0,2.0,0.985809326171875,2.0117299134264814,4.409989829207712,6.892136739352225,7.96613589460048,9.999998426141744,9.78373605291712,9.999999298759528,305.0,15030.0,15383.0,15337.0,15076.0,830.7695519924164,0.928131103515625,0.9999999987499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,003,genuine
30595.0,2.0,0.0,1.9696191676258814,4.2493290269436805,7.144730145481479,8.054067154515748,9.999999073585634,9.789294282474353,-9.99999980106163,298.0,15116.0,15479.0,15191.0,15404.0,880.9116872549057,0.933685302734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,003,genuine
31088.0,2.0,0.9867401123046875,1.9406033759192167,4.138936698604887,6.677882502177522,7.92973890042733,-9.999997797101047,-9.701149551344365,9.999998810354043,251.0,15521.0,15567.0,15295.0,15793.0,791.6984843015671,0.94873046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,003,genuine
30830.0,2.0,0.98541259765625,2.0007811545117105,4.359841859952402,7.0558276395582675,7.955155251425316,9.999998712600128,9.87431228137606,-9.999999264921794,245.0,15428.0,15402.0,15641.0,15189.0,848.7695519924164,0.94085693359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,003,genuine
30843.0,2.0,0.0,1.9307035254266263,4.151928138359439,7.367358072560653,8.538686639296714,9.999999965130009,9.928807633597016,9.999999872033152,331.0,15322.0,15521.0,15526.0,15317.0,893.5979790687561,0.941253662109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,003,genuine
30938.0,2.0,0.9866485595703125,1.9765676888344763,4.226197041571362,7.008501100692756,8.979267331678152,9.999999977657003,-9.977534728038997,9.999999967145426,249.0,15401.0,15537.0,15386.0,15552.0,801.3553384542465,0.94415283203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,003,genuine
30819.0,2.0,0.9866790771484375,1.9903752217651516,4.280545753459868,7.090736958250113,8.419232325667956,9.999999997937435,-9.996514740318977,-9.99999972077479,237.0,15333.0,15486.0,15607.0,15212.0,805.6984843015671,0.940521240234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,003,genuine
31083.0,2.0,0.98681640625,1.9570506067217672,4.197163886593998,7.146398994281834,8.708677473898872,9.999999907349096,-9.97413115172061,-9.999999997020637,237.0,15420.0,15663.0,15620.0,15463.0,801.4558436870575,0.948577880859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,003,genuine
31027.0,2.0,0.0,1.9428981119673558,4.183626722909898,6.648079695238946,7.9461284706363795,-9.999998580074067,-9.808333438472527,-9.999998006829124,251.0,15417.0,15610.0,15708.0,15319.0,848.911687374115,0.946868896484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,003,genuine
30908.0,2.0,0.9841156005859375,1.9586869177974713,4.205291537210902,6.999917002495196,7.8271036000464305,9.999997817469904,9.735916436332305,-9.999998845147394,223.0,15291.0,15617.0,15540.0,15368.0,868.1837655305862,0.9432373046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,003,genuine
